appointmentId,inspectionStartTime,year,month,engineTransmission_battery_value,engineTransmission_engineoilLevelDipstick_value,engineTransmission_engineOil,engineTransmission_engine_value,engineTransmission_coolant_value,engineTransmission_engineMounting_value,engineTransmission_engineSound_value,engineTransmission_exhaustSmoke_value,engineTransmission_engineBlowByBackCompression_value,engineTransmission_clutch_value,engineTransmission_gearShifting_value,fuel_type,odometer_reading,rating_engineTransmission
aj_214,2019-04-03 14:08:48,2013,12,1,1,0,0,0,0,0,0,1,0,0,Diesel,0.09874209874209874,3.5
aj_215,2019-04-01 11:21:31,2018,2,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.026297026297026297,4.5
aj_216,2019-04-08 13:10:23,2009,10,1,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.053366053366053365,3.5
aj_217,2019-01-06 15:47:41,2014,5,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.1013011013011013,4.0
aj_218,2019-01-13 12:11:03,2011,2,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.10891210891210891,4.0
aj_219,2019-01-12 12:25:52,2015,7,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.03727903727903728,5.0
aj_220,2019-02-20 16:54:29,2016,10,1,1,0,0,1,1,1,1,1,0,1,Petrol,0.016706016706016708,4.0
aj_221,2019-02-05 13:39:42,2005,6,1,1,0,0,1,1,0,1,1,1,1,Petrol + CNG,0.1118961118961119,3.5
aj_222,2019-02-23 17:15:49,2004,1,1,1,0,0,0,1,0,0,1,1,1,Petrol,0.11229611229611229,3.0
aj_223,2019-02-17 17:05:33,2009,9,1,1,0,1,1,1,0,1,0,1,1,Petrol,0.09743909743909744,4.0
aj_224,2019-02-17 15:02:33,2007,7,0,1,0,0,0,0,0,1,1,0,1,Petrol,0.0884050884050884,3.0
aj_225,2019-04-09 17:16:10,2013,1,1,1,0,0,1,0,0,1,1,0,1,Diesel,0.09401609401609401,3.5
aj_226,2019-02-10 13:35:14,2012,5,1,1,0,1,1,1,1,0,1,1,1,Petrol,0.02172102172102172,4.0
aj_227,2019-02-01 12:11:54,2011,2,1,1,0,1,0,0,0,1,1,1,1,Petrol,0.03101103101103101,3.5
aj_228,2019-02-10 13:15:49,2008,2,0,1,0,0,1,0,0,1,1,0,1,Petrol,0.13293113293113293,3.0
aj_229,2019-04-07 12:13:36,2007,11,1,1,0,0,1,1,0,1,1,1,0,Petrol,0.09829009829009829,3.5
aj_230,2019-04-07 11:58:31,2012,7,1,1,0,0,1,1,0,1,1,1,1,Diesel,0.06889206889206889,3.5
aj_231,2019-03-13 11:53:32,2009,7,0,1,0,1,1,0,0,1,1,1,1,Petrol + CNG,0.09569209569209569,4.0
aj_232,2019-03-18 14:57:45,2011,5,1,1,0,0,0,0,0,0,1,0,1,Diesel,0.11231911231911232,2.5
aj_233,2019-01-27 15:12:05,2012,5,1,1,1,1,1,0,0,1,1,0,1,Petrol + CNG,0.06423906423906424,4.0
aj_234,2019-03-06 15:51:13,2004,1,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.12411812411812412,1.0
aj_235,2019-02-25 11:56:48,2015,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.03668103668103668,4.5
aj_236,2019-03-02 12:54:35,2004,12,0,1,0,0,0,0,0,1,1,0,0,Petrol + CNG,0.10233910233910234,3.0
aj_237,2019-03-09 12:29:23,2004,3,0,0,0,0,0,0,0,0,0,0,0,Petrol + CNG,0.09014909014909014,1.0
aj_238,2019-03-09 16:22:21,2009,12,1,1,0,0,0,1,0,1,1,1,1,Diesel,0.18767418767418767,4.0
aj_239,2019-02-28 12:12:50,2010,4,1,1,0,0,0,1,0,1,1,1,1,Petrol + CNG,0.07224007224007224,4.0
aj_240,2019-01-03 12:35:11,2012,1,1,1,0,1,0,1,1,0,1,0,1,Petrol,0.061157061157061154,3.5
aj_241,2019-02-25 16:37:30,2010,12,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.02025902025902026,4.0
aj_242,2019-02-03 14:44:37,2015,11,0,1,0,0,1,1,0,1,1,0,1,Petrol + CNG,0.06528206528206529,3.5
aj_243,2019-02-01 12:59:00,2010,6,1,1,1,1,1,1,1,1,0,1,1,Petrol,0.07808907808907808,3.5
aj_244,2019-01-16 11:18:52,2008,1,1,1,0,1,1,0,0,1,1,1,1,Petrol,0.0462050462050462,4.0
aj_245,2019-01-25 13:43:06,2014,2,1,1,0,1,0,1,0,1,1,0,1,Petrol,0.03874803874803875,4.0
aj_246,2019-01-27 13:42:47,2011,2,1,1,1,1,1,1,0,1,1,1,1,Petrol + CNG,0.05076005076005076,4.5
aj_247,2019-04-04 16:54:42,2018,5,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.018903018903018903,5.0
aj_248,2019-04-01 12:56:16,2012,1,1,1,0,1,0,0,0,1,1,0,1,Diesel,0.1374851374851375,4.0
aj_249,2019-04-04 16:35:27,2009,5,1,1,0,0,0,0,0,0,1,1,1,Petrol + CNG,0.09798309798309798,4.0
aj_250,2019-01-12 12:39:52,2011,7,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.04415904415904416,4.0
aj_251,2019-01-07 15:48:05,2010,5,1,1,0,0,1,0,0,1,1,0,1,Petrol,0.0424950424950425,3.5
aj_252,2019-02-20 11:23:29,2001,1,0,1,0,0,0,0,0,0,0,0,0,Petrol + CNG,0.10339210339210339,1.0
aj_253,2019-02-03 12:38:55,2009,11,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.020221020221020222,3.5
aj_254,2019-03-20 16:07:41,2013,6,1,1,0,0,1,0,0,1,1,1,1,Petrol,0.057329057329057326,4.0
aj_255,2019-03-26 14:53:52,2015,1,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.048267048267048265,4.0
aj_256,2019-03-17 19:43:38,2005,6,1,1,0,1,1,0,0,1,1,0,1,Petrol,0.08000108000108,3.0
aj_257,2019-03-10 15:53:07,2011,1,1,1,0,0,1,0,0,1,1,0,1,Diesel,0.10565310565310565,4.0
aj_258,2019-03-03 11:33:50,2008,11,1,1,0,0,0,0,0,1,1,0,1,Petrol,0.15593115593115592,3.0
aj_259,2019-03-09 15:24:55,2014,7,0,1,0,1,1,0,0,1,1,0,1,Diesel,0.07722207722207722,4.0
aj_260,2019-03-08 16:55:38,2003,12,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.03864303864303864,1.0
aj_261,2019-03-02 16:24:05,2012,6,1,1,0,1,1,1,1,1,1,1,1,Petrol + CNG,0.06814906814906815,3.5
aj_262,2019-03-01 10:50:34,2013,5,1,1,0,0,0,0,0,0,0,0,1,Diesel,0.08206408206408207,3.5
aj_263,2019-02-23 12:46:44,2013,6,1,1,0,1,1,1,0,1,0,1,1,Petrol,0.06157106157106157,4.0
aj_264,2019-03-13 16:12:55,2015,5,1,1,1,0,1,1,1,1,1,0,1,Petrol + CNG,0.04066704066704067,4.0
aj_265,2019-01-28 12:20:19,2012,3,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.045055045055045054,3.5
aj_266,2019-01-09 13:48:40,2013,1,0,1,0,1,0,0,0,1,1,0,1,Diesel,0.09256309256309256,4.0
aj_267,2019-01-21 16:43:53,2009,12,0,1,0,1,1,1,0,0,1,0,1,Petrol,0.053364053364053365,4.0
aj_268,2019-01-21 14:40:27,2015,2,1,1,0,1,0,1,0,0,1,1,1,Diesel,0.08264408264408264,3.5
aj_269,2019-01-27 19:13:16,2004,1,1,1,0,0,0,0,0,0,0,0,0,Petrol,0.057134057134057135,1.0
aj_270,2019-01-19 15:53:09,2014,6,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.0827950827950828,4.5
aj_271,2019-01-17 13:14:04,2007,9,1,1,0,0,1,1,0,1,1,0,1,Petrol,0.0781010781010781,3.5
aj_272,2019-04-07 14:18:38,2007,4,1,1,1,1,1,0,0,1,0,0,1,Petrol,0.1302861302861303,3.0
aj_273,2019-04-09 16:05:31,2015,3,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.05659505659505659,4.0
aj_274,2019-04-11 14:07:08,2005,4,0,1,0,1,1,1,0,0,0,0,1,Petrol,0.07272307272307273,3.0
aj_275,2019-04-13 18:05:29,2008,1,0,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.08105108105108105,4.0
aj_276,2019-04-14 13:34:01,2008,12,1,1,0,1,0,1,0,0,1,0,1,Petrol,0.13165213165213166,4.0
aj_277,2019-04-09 17:22:35,2011,3,1,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.1488041488041488,3.5
aj_278,2019-04-13 13:30:33,2003,1,0,0,0,0,0,0,0,0,0,0,0,Petrol,0.0776920776920777,1.0
aj_279,2019-04-01 17:52:49,2012,1,1,1,0,1,0,1,0,0,1,0,1,Diesel,0.1150931150931151,3.0
aj_280,2019-04-13 14:14:07,2008,10,1,1,0,1,0,1,0,0,1,1,1,Petrol + CNG,0.04520804520804521,4.0
aj_281,2019-02-26 14:42:54,2012,2,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.06727506727506727,4.5
aj_282,2019-01-12 13:21:13,2017,5,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.022437022437022437,4.5
aj_283,2019-01-04 13:45:47,2010,4,0,1,0,0,0,1,0,0,0,0,1,Petrol + CNG,0.07885407885407886,3.0
aj_284,2019-02-16 15:57:48,2017,3,1,1,0,0,1,1,1,1,1,1,1,Petrol + CNG,0.020138020138020137,4.0
aj_285,2019-02-18 15:07:31,2008,6,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.07398007398007397,4.0
aj_286,2019-03-12 11:20:19,2007,2,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.0657990657990658,3.5
aj_287,2019-03-24 15:27:16,2012,6,1,1,0,1,0,1,0,1,1,0,1,Diesel,0.08233808233808233,3.5
aj_288,2019-03-15 15:56:34,2014,9,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.015914015914015915,5.0
aj_289,2019-03-17 17:04:09,2017,9,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.020566020566020565,5.0
aj_290,2019-03-17 16:38:00,2012,7,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.03321603321603322,4.0
aj_291,2019-03-23 15:57:09,2011,5,1,1,0,1,0,0,0,0,1,0,0,Diesel,0.08415608415608415,3.5
aj_292,2019-03-02 16:37:48,2004,1,1,1,0,0,0,1,0,0,1,0,1,Petrol + CNG,0.11908611908611909,3.0
aj_293,2019-02-23 10:01:07,2012,6,1,1,0,0,0,1,0,0,0,0,1,Diesel,0.04977304977304977,2.5
aj_294,2019-02-27 13:04:01,2010,2,1,1,0,1,0,0,1,1,1,0,1,Diesel,0.04066804066804067,4.0
aj_295,2019-03-11 13:04:37,2014,2,1,1,1,1,1,1,0,1,1,0,0,Diesel,0.10156410156410156,4.0
aj_296,2019-03-08 14:36:04,2010,1,1,1,1,1,0,1,0,1,0,1,1,Petrol,0.1521061521061521,4.0
aj_297,2019-01-09 15:22:44,2014,5,1,1,0,1,1,1,0,1,1,0,1,Petrol + CNG,0.1217951217951218,3.0
aj_298,2019-01-21 15:31:45,2012,5,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.06476806476806476,3.5
aj_299,2019-01-10 13:27:06,2012,8,1,1,0,1,0,1,1,0,1,0,1,Diesel,0.049233049233049234,3.5
aj_300,2019-01-19 11:50:39,2006,1,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.06667006667006667,1.0
aj_301,2019-04-03 13:38:41,2010,2,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.10023210023210023,4.5
aj_302,2019-04-15 10:59:41,2018,5,1,1,1,1,1,1,1,0,1,1,1,Diesel,0.02340902340902341,4.5
aj_303,2019-04-14 18:58:41,2006,4,0,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.0742020742020742,4.0
aj_304,2019-04-04 14:37:10,2014,11,1,1,1,1,1,1,1,1,1,0,0,Petrol,0.03811103811103811,4.5
aj_305,2019-01-06 17:25:15,2008,7,1,1,0,0,1,0,0,1,1,0,1,Petrol + CNG,0.12586012586012585,2.0
aj_306,2019-01-05 13:25:01,2003,1,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.09640509640509641,1.0
aj_307,2019-01-03 10:04:31,2009,1,1,1,0,0,1,1,0,0,0,0,0,Petrol + CNG,0.09282109282109283,3.5
aj_308,2019-02-23 14:55:09,2011,6,1,1,0,1,0,1,0,1,1,0,1,Petrol,0.04042404042404042,3.5
aj_309,2019-03-23 11:49:52,2010,6,1,1,0,1,0,1,0,0,1,0,1,Petrol,0.10276610276610276,3.5
aj_310,2019-03-23 12:22:42,2013,5,1,1,1,0,1,1,1,1,1,1,1,Diesel,0.07672007672007672,3.0
aj_311,2019-04-04 12:51:55,2008,4,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.111004111004111,4.0
aj_312,2019-03-25 15:52:10,2007,3,1,0,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.07803007803007803,3.5
aj_313,2019-03-15 14:47:57,2015,7,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.021419021419021418,5.0
aj_314,2019-03-09 10:31:32,2013,3,1,1,0,0,1,1,0,1,1,0,1,Petrol + CNG,0.05576805576805577,3.5
aj_315,2019-03-04 12:53:36,2009,1,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.10204410204410204,3.5
aj_316,2019-03-14 12:57:11,2012,7,1,1,0,0,0,0,0,0,1,0,0,Diesel,0.11222011222011222,3.0
aj_317,2019-03-08 15:15:07,2015,6,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.036049036049036046,5.0
aj_318,2019-03-10 12:37:27,2011,7,1,1,0,1,0,1,0,0,1,0,1,Diesel,0.14995514995514997,3.0
aj_319,2019-02-25 15:48:33,2012,6,1,1,0,0,1,1,0,1,1,1,1,Diesel,0.17219017219017219,3.0
aj_320,2019-03-10 13:20:29,2010,12,1,1,0,1,1,0,0,0,1,0,1,Diesel,0.15218415218415218,3.5
aj_321,2019-03-17 10:57:54,2015,6,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.06971806971806972,5.0
aj_322,2019-03-16 15:20:56,2017,5,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.01185001185001185,4.5
aj_323,2019-01-24 10:07:45,2004,1,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.23473923473923475,1.0
aj_324,2019-01-20 11:14:27,2010,2,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.02184202184202184,4.0
aj_325,2019-01-19 11:53:37,2014,1,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.10181310181310181,4.0
aj_326,2019-01-14 14:43:21,2010,2,1,1,0,1,0,0,0,0,1,1,1,Petrol + CNG,0.1511041511041511,3.5
aj_327,2019-02-12 11:37:14,2008,5,1,1,0,0,0,0,0,0,1,0,0,Petrol,0.10339610339610339,2.5
aj_328,2019-02-21 19:04:45,2006,10,0,1,0,0,0,0,0,0,1,0,0,Petrol,0.07921707921707921,3.0
aj_329,2019-01-10 14:39:47,2006,10,1,1,0,1,0,0,0,0,1,0,1,Petrol,0.10614810614810614,3.5
aj_330,2019-01-24 17:53:28,2014,7,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.17457517457517457,3.5
aj_331,2019-01-28 17:01:37,2013,5,1,1,0,1,0,1,0,0,1,0,0,Petrol,0.07720607720607721,3.0
aj_332,2019-01-17 13:08:52,2014,7,1,1,0,1,0,0,0,1,1,0,1,Diesel,0.05219105219105219,4.0
aj_333,2019-04-06 16:43:03,2009,11,1,1,0,1,1,1,0,1,1,0,1,Petrol + CNG,0.10288510288510289,4.0
aj_334,2019-04-11 14:28:51,2005,11,1,1,0,0,0,0,0,0,0,0,1,Petrol + CNG,0.13535513535513535,2.5
aj_335,2019-04-13 16:22:46,2008,6,1,1,0,1,0,0,0,1,1,0,1,Petrol + CNG,0.12988212988212988,4.0
aj_336,2019-04-01 16:55:33,2012,9,1,1,1,1,1,1,0,1,1,0,1,Diesel,0.06810906810906811,3.5
aj_337,2019-04-13 13:25:33,2009,3,1,1,0,1,0,1,0,0,1,1,1,Petrol,0.06993806993806993,4.0
aj_338,2019-04-08 15:30:19,2009,11,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.1788021788021788,3.5
aj_339,2019-04-14 18:14:35,2011,3,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.06868206868206868,3.5
aj_340,2019-01-05 16:44:27,2010,5,0,1,0,0,0,0,0,1,1,0,1,Petrol,0.048996048996048994,3.5
aj_341,2019-01-28 16:56:56,2006,6,1,1,0,1,0,1,0,0,1,0,1,Petrol,0.06952706952706952,3.0
aj_342,2019-01-05 15:17:40,2009,4,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.060724060724060724,3.5
aj_343,2019-02-26 14:23:00,2015,2,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.0781960781960782,3.5
aj_344,2019-02-18 16:37:50,2011,11,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.059816059816059815,3.5
aj_345,2019-02-09 18:11:31,2016,12,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.003115003115003115,5.0
aj_346,2019-03-20 16:35:43,2010,10,0,1,1,1,1,1,1,1,1,1,1,Diesel,0.15000015000015,1.0
aj_347,2019-03-27 10:56:48,2013,3,1,1,0,0,0,0,0,0,1,0,0,Diesel,0.2382992382992383,3.0
aj_348,2019-03-17 13:42:20,2016,1,1,1,0,1,1,0,0,0,1,1,1,Diesel,0.06988806988806989,4.0
aj_349,2019-04-06 14:46:19,2010,9,1,1,0,0,0,0,0,1,1,0,1,Diesel,0.13170213170213171,3.0
aj_350,2019-04-08 11:13:38,2009,10,1,1,0,1,1,0,0,1,1,0,0,Diesel,0.08635408635408635,4.0
aj_351,2019-03-01 12:50:10,2017,1,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.009574009574009574,4.5
aj_352,2019-03-01 13:48:42,2018,4,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.007536007536007536,4.5
aj_353,2019-03-09 12:27:55,2012,8,1,1,0,0,1,0,0,1,1,0,0,Diesel,0.05795905795905796,2.5
aj_354,2019-01-20 13:05:38,2012,1,1,1,0,1,0,1,0,1,1,1,1,Petrol + CNG,0.05686905686905687,4.0
aj_355,2019-03-28 14:43:56,2008,1,1,1,0,0,0,1,0,1,0,0,1,Petrol + CNG,0.08130508130508131,4.0
aj_356,2019-04-14 18:33:44,2007,8,1,1,1,1,0,1,0,1,1,1,1,Petrol,0.07554407554407555,4.0
aj_357,2019-04-03 18:05:40,2014,12,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.06881706881706881,4.5
aj_358,2019-04-03 15:42:25,2013,8,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.056306056306056305,4.0
aj_359,2019-01-22 15:10:16,2012,1,1,1,0,1,1,0,1,1,1,1,1,Diesel,0.04105104105104105,4.0
aj_360,2019-01-02 14:26:40,2007,11,0,0,0,0,0,1,0,1,1,0,1,Petrol,0.06947606947606948,3.0
aj_361,2019-01-11 10:07:50,2013,7,1,1,0,1,0,1,0,0,1,1,1,Diesel,0.05817805817805818,4.0
aj_362,2019-02-05 15:09:06,2008,3,1,1,0,1,0,0,0,1,1,1,1,Petrol + CNG,0.08563608563608563,3.5
aj_363,2019-02-08 16:45:37,2009,9,1,1,0,1,0,0,0,1,1,0,1,Petrol + CNG,0.07135807135807136,4.0
aj_364,2019-02-13 12:10:15,2015,1,1,1,1,1,1,1,0,1,1,0,0,Diesel,0.16616016616016616,4.0
aj_365,2019-02-19 17:31:40,2017,11,1,1,1,0,1,1,1,1,1,1,1,Petrol + CNG,0.004323004323004323,5.0
aj_366,2019-02-16 10:56:39,2011,11,1,1,0,1,0,1,0,1,1,1,1,Petrol + CNG,0.08108008108008108,4.0
aj_367,2019-02-01 16:29:11,2011,5,1,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.13761413761413763,4.0
aj_368,2019-03-22 11:01:22,2010,3,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.15478815478815477,3.5
aj_369,2019-04-09 15:17:34,2012,4,1,1,0,0,0,0,0,0,0,0,1,Diesel,0.06483906483906483,2.5
aj_370,2019-03-18 12:26:35,2011,1,1,1,0,0,1,1,0,1,1,1,1,Diesel,0.09452709452709453,4.0
aj_371,2019-04-08 13:53:54,2013,2,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.04006904006904007,4.0
aj_372,2019-03-14 15:40:39,2004,10,0,1,0,1,1,1,0,1,1,0,1,Petrol,0.043655043655043656,3.0
aj_373,2019-03-11 16:48:38,2012,11,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.08773908773908774,4.0
aj_374,2019-03-03 10:52:22,2005,11,1,1,0,0,1,1,0,0,0,0,0,Petrol + CNG,0.07216507216507216,3.5
aj_375,2019-03-20 13:54:12,2015,1,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.02405802405802406,4.0
aj_376,2019-03-11 18:25:34,2014,6,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.023243023243023242,4.0
aj_377,2019-01-17 12:55:34,2017,3,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.06017206017206017,5.0
aj_378,2019-01-19 10:15:18,2009,5,1,1,0,1,0,1,0,0,1,1,1,Petrol,0.055829055829055826,4.0
aj_379,2019-01-14 17:11:47,2014,7,1,1,0,1,0,0,0,1,1,0,1,Diesel,0.12509612509612508,4.0
aj_380,2019-01-31 12:58:04,2015,3,1,1,0,1,1,1,1,1,1,0,1,Petrol,0.025393025393025393,4.0
aj_381,2019-01-08 16:07:45,2018,5,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.006281006281006281,5.0
aj_382,2019-01-20 17:06:14,2010,1,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.13713613713613715,3.5
aj_383,2019-01-29 15:32:55,2004,10,1,1,0,1,0,0,1,1,1,0,1,Petrol,0.04919004919004919,4.5
aj_384,2019-01-31 13:32:55,2009,10,1,1,0,1,0,0,0,0,1,0,1,Diesel,0.07334307334307334,4.0
aj_385,2019-04-03 15:59:03,2011,5,1,1,0,1,0,1,1,1,1,0,1,Petrol,0.07703107703107703,4.0
aj_386,2019-04-02 12:09:08,2015,6,1,1,0,1,0,0,0,1,1,1,1,Petrol,0.09961709961709962,4.5
aj_387,2019-04-03 14:10:55,2015,6,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.057804057804057805,4.0
aj_388,2019-01-04 12:46:29,2016,10,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.02549102549102549,4.0
aj_389,2019-02-12 12:10:20,2014,9,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.04744304744304744,5.0
aj_390,2019-01-02 12:35:34,2008,3,1,1,0,0,1,1,0,1,1,1,1,Petrol,0.09733909733909733,4.0
aj_391,2019-01-07 14:11:40,2007,1,0,0,0,0,0,0,0,0,1,0,0,Petrol + CNG,0.05999905999906,3.0
aj_392,2019-02-23 15:46:29,2013,1,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.10766410766410767,4.0
aj_393,2019-02-06 10:32:00,2014,1,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.08947308947308948,3.5
aj_394,2019-02-03 13:22:17,2011,1,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.07451807451807452,4.0
aj_395,2019-04-06 16:34:49,2005,7,1,1,0,0,1,1,0,1,1,0,0,Petrol + CNG,0.0723960723960724,3.5
aj_396,2019-03-17 14:11:29,2007,10,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.09727009727009726,1.0
aj_397,2019-03-15 16:55:59,2008,3,0,1,0,1,1,0,0,1,1,0,0,Petrol + CNG,0.06202206202206202,3.5
aj_398,2019-03-19 18:16:43,2009,7,1,1,1,0,1,1,0,1,1,1,0,Petrol,0.10625310625310626,3.5
aj_399,2019-03-27 16:53:18,2005,3,1,1,0,1,1,0,0,1,1,0,1,Petrol,0.05411905411905412,4.0
aj_400,2019-03-26 15:20:07,2011,6,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.07360907360907361,4.0
aj_401,2019-02-20 17:41:11,2015,7,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.04454904454904455,4.0
aj_402,2019-01-27 12:09:22,2012,1,1,1,1,1,1,1,0,1,1,0,1,Diesel,0.02657102657102657,3.5
aj_403,2019-02-04 11:21:28,2013,2,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.08487608487608488,4.5
aj_404,2019-04-08 13:32:07,2018,2,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.008928008928008928,5.0
aj_405,2019-01-21 14:18:50,2011,1,0,1,0,0,0,0,0,1,1,1,1,Diesel,0.06885406885406885,3.0
aj_406,2019-01-22 13:21:17,2010,6,1,1,0,0,0,0,0,1,1,0,0,Petrol + CNG,0.1348161348161348,3.0
aj_407,2019-01-25 15:56:26,2006,4,1,1,0,0,0,0,0,1,1,0,0,Petrol + CNG,0.09336209336209336,3.5
aj_408,2019-01-23 15:20:12,2003,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.1743941743941744,1.0
aj_409,2019-01-09 12:18:26,2012,12,1,1,0,1,1,0,1,1,1,1,1,Diesel,0.10874710874710874,4.0
aj_410,2019-04-11 17:38:04,2012,1,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.07302807302807303,4.5
aj_411,2019-04-12 14:27:41,2007,12,1,1,0,0,0,0,0,0,1,0,1,Petrol,0.05171405171405171,3.0
aj_412,2019-04-06 14:30:30,2007,4,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.04539104539104539,1.0
aj_413,2019-04-03 10:50:55,2014,1,1,1,1,1,1,0,1,1,1,1,1,Diesel,0.03532303532303532,4.0
aj_414,2019-04-08 13:17:07,2013,1,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.16006416006416008,3.0
aj_415,2019-01-16 16:43:20,2006,4,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.12254812254812254,1.0
aj_416,2019-01-06 12:46:25,2010,7,1,1,0,0,0,0,0,1,1,1,1,Petrol,0.06474906474906475,3.0
aj_417,2019-01-05 15:00:18,2009,4,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.03844903844903845,4.5
aj_418,2019-01-05 11:40:58,2007,8,1,1,0,0,0,0,0,1,0,0,1,Petrol + CNG,0.13396213396213397,3.5
aj_419,2019-01-03 10:52:53,2014,2,0,1,0,1,1,1,0,1,1,1,1,Diesel,0.06411206411206412,4.0
aj_420,2019-01-04 11:44:26,2012,7,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.013086013086013086,3.5
aj_421,2019-02-16 13:16:16,2009,4,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.08180908180908181,4.0
aj_422,2019-02-06 17:20:41,2013,1,1,1,1,1,0,0,0,1,1,1,1,Diesel,0.07330907330907331,3.5
aj_423,2019-02-28 13:07:28,2013,10,1,1,0,0,0,1,0,1,1,0,1,Petrol,0.0682980682980683,4.0
aj_424,2019-02-15 14:31:54,2013,12,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.004738004738004738,5.0
aj_425,2019-02-18 16:53:47,2009,5,1,1,0,0,0,1,0,1,1,0,1,Diesel,0.0863070863070863,4.0
aj_426,2019-02-11 13:54:51,2014,11,1,1,0,0,1,0,1,1,1,0,1,Petrol + CNG,0.07196507196507196,4.0
aj_427,2019-02-19 11:17:02,2015,5,1,1,0,1,0,1,0,1,1,1,1,Petrol + CNG,0.09215309215309216,3.5
aj_428,2019-02-08 13:07:00,2012,1,1,1,0,1,0,0,0,0,1,0,1,Diesel,0.10864810864810864,4.0
